timestamp,process,pid,cpu_pct,rss_mb
1787119117,kamailio,96978,0.0,0.3
1787119117,kamailio,96979,0.0,0.8
1787119117,kamailio,96980,0.0,0.4
1787119117,gateway,97174,5.9,148.8
1787119119,conversation,1318,0.0,1067.6
1787119119,conversation,13782,0.0,1022.5
1787119119,kamailio,96972,0.1,16.7
1787119119,kamailio,96974,0.0,4.9
1787119119,kamailio,96975,0.1,4.2
1787119119,kamailio,96976,0.0,0.7
1787119119,kamailio,96977,0.0,0.3
1787119119,kamailio,96978,0.0,0.3
1787119119,kamailio,96979,0.0,0.8
1787119119,kamailio,96980,0.0,0.4
1787119119,gateway,97174,6.4,148.8
1787119121,conversation,1318,0.0,1063.9
1787119121,conversation,13782,0.0,904.8
1787119121,kamailio,96972,0.1,16.7
1787119121,kamailio,96974,0.1,5.0
1787119121,kamailio,96975,0.1,4.2
1787119121,kamailio,96976,0.0,0.7
1787119121,kamailio,96977,0.0,0.3
1787119121,kamailio,96978,0.0,0.3
1787119121,kamailio,96979,0.0,0.8
1787119121,kamailio,96980,0.0,0.4
1787119121,gateway,97174,5.2,146.0
1787119123,conversation,1318,0.0,1063.9
1787119123,conversation,13782,0.0,791.8
1787119123,kamailio,96972,0.1,16.7
1787119123,kamailio,96974,0.1,5.0
1787119123,kamailio,96975,0.0,4.2
1787119123,kamailio,96976,0.0,0.7
1787119123,kamailio,96977,0.0,0.3
1787119123,kamailio,96978,0.0,0.3
1787119123,kamailio,96979,0.0,0.8
1787119123,kamailio,96980,0.0,0.4
1787119123,gateway,97174,5.2,146.0
1787119125,conversation,1318,0.0,1063.9
1787119125,conversation,13782,0.0,791.8
1787119125,kamailio,96972,0.0,16.7
1787119125,kamailio,96974,0.0,5.1
1787119125,kamailio,96975,0.1,4.2
1787119125,kamailio,96976,0.0,0.7
1787119125,kamailio,96977,0.0,0.3
1787119125,kamailio,96978,0.0,0.3
1787119125,kamailio,96979,0.0,0.8
1787119125,kamailio,96980,0.0,0.4
1787119125,gateway,97174,6.7,146.0
1787119127,conversation,1318,0.0,1050.8
1787119127,conversation,13782,0.0,660.2
1787119127,kamailio,96972,0.0,16.7
1787119127,kamailio,96974,0.0,5.1
1787119127,kamailio,96975,0.1,4.2
1787119127,kamailio,96976,0.0,0.7
1787119127,kamailio,96977,0.0,0.3
1787119127,kamailio,96978,0.0,0.3
1787119127,kamailio,96979,0.0,0.8
1787119127,kamailio,96980,0.0,0.4
1787119127,gateway,97174,3.2,142.8
1787119129,conversation,1318,0.0,1050.8
1787119129,conversation,13782,0.0,660.2
1787119129,kamailio,96972,0.1,16.7
1787119129,kamailio,96974,0.1,5.2
1787119129,kamailio,96975,0.1,4.3
1787119129,kamailio,96976,0.0,0.7
1787119129,kamailio,96977,0.0,0.3
1787119129,kamailio,96978,0.0,0.3
1787119129,kamailio,96979,0.0,0.8
1787119129,kamailio,96980,0.0,0.4
1787119129,gateway,97174,6.4,142.8
1787119132,conversation,1318,0.0,1050.8
1787119132,conversation,13782,0.0,660.2
1787119132,kamailio,96972,0.0,16.7
1787119132,kamailio,96974,0.0,5.2
1787119132,kamailio,96975,0.0,4.4
1787119132,kamailio,96976,0.0,0.7
1787119132,kamailio,96977,0.0,0.3
1787119132,kamailio,96978,0.0,0.3
1787119132,kamailio,96979,0.0,0.8
1787119132,kamailio,96980,0.0,0.4
1787119132,gateway,97174,6.3,142.8
1787119134,conversation,1318,0.0,998.3
1787119134,conversation,13782,0.0,610.4
1787119134,kamailio,96972,0.0,16.7
1787119134,kamailio,96974,0.1,5.2
1787119134,kamailio,96975,0.1,4.4
1787119134,kamailio,96976,0.0,0.7
1787119134,kamailio,96977,0.0,0.3
1787119134,kamailio,96978,0.0,0.3
1787119134,kamailio,96979,0.0,0.8
1787119134,kamailio,96980,0.0,0.4
1787119134,gateway,97174,6.0,142.7
1787119136,conversation,1318,0.0,937.0
1787119136,conversation,13782,0.0,610.4
1787119136,kamailio,96972,0.0,16.7
1787119136,kamailio,96974,0.0,5.2
1787119136,kamailio,96975,0.0,4.5
1787119136,kamailio,96976,0.0,0.7
1787119136,kamailio,96977,0.0,0.3
1787119136,kamailio,96978,0.0,0.3
1787119136,kamailio,96979,0.0,0.8
1787119136,kamailio,96980,0.0,0.4
1787119136,gateway,97174,6.4,142.6
