timestamp,process,pid,cpu_pct,rss_mb
1787140049,kamailio,96975,0.0,1.3
1787140049,kamailio,96976,0.0,0.7
1787140049,kamailio,96977,0.0,0.3
1787140049,kamailio,96978,0.0,0.3
1787140049,kamailio,96979,0.0,0.8
1787140049,kamailio,96980,0.0,0.4
1787140051,conversation,1318,0.0,47.3
1787140051,conversation,13782,16.8,1454.7
1787140051,freeswitch,27385,1.8,18.2
1787140051,gateway,33999,7.5,34.3
1787140051,kamailio,96972,0.0,13.2
1787140051,kamailio,96974,0.0,3.3
1787140051,kamailio,96975,0.0,1.2
1787140051,kamailio,96976,0.0,0.5
1787140051,kamailio,96977,0.0,0.3
1787140051,kamailio,96978,0.0,0.3
1787140051,kamailio,96979,0.0,0.8
1787140051,kamailio,96980,0.0,0.4
1787140053,conversation,1318,0.0,37.6
1787140053,conversation,13782,0.0,600.0
1787140053,freeswitch,27385,1.7,14.1
1787140053,gateway,33999,6.3,25.1
1787140053,kamailio,96972,0.0,10.5
1787140053,kamailio,96974,0.0,2.5
1787140053,kamailio,96975,0.0,1.0
1787140053,kamailio,96976,0.0,0.7
1787140053,kamailio,96977,0.0,0.3
1787140053,kamailio,96978,0.0,0.3
1787140053,kamailio,96979,0.0,0.6
1787140053,kamailio,96980,0.0,0.4
1787140055,conversation,1318,0.0,43.9
1787140055,conversation,13782,0.0,485.6
1787140055,freeswitch,27385,1.7,13.7
1787140055,gateway,33999,7.9,25.1
1787140055,kamailio,96972,0.0,10.5
1787140055,kamailio,96974,0.0,2.5
1787140055,kamailio,96975,0.0,0.9
1787140055,kamailio,96976,0.0,0.7
1787140055,kamailio,96977,0.0,0.3
1787140055,kamailio,96978,0.0,0.3
1787140055,kamailio,96979,0.0,0.6
1787140055,kamailio,96980,0.0,0.4
1787140057,conversation,1318,0.0,43.9
1787140057,conversation,13782,133.9,1070.4
1787140057,freeswitch,27385,1.6,13.9
1787140057,gateway,33999,4.2,25.1
1787140057,kamailio,96972,0.0,10.5
1787140057,kamailio,96974,0.0,2.5
1787140057,kamailio,96975,0.0,0.9
1787140057,kamailio,96976,0.0,0.7
1787140057,kamailio,96977,0.0,0.3
1787140057,kamailio,96978,0.0,0.3
1787140057,kamailio,96979,0.0,0.6
1787140057,kamailio,96980,0.0,0.4
1787140059,conversation,1318,0.0,44.5
1787140059,conversation,13782,0.0,1153.1
1787140059,freeswitch,27385,1.7,13.9
1787140059,gateway,33999,7.0,26.0
1787140059,kamailio,96972,0.0,10.5
1787140059,kamailio,96974,0.0,2.5
1787140059,kamailio,96975,0.0,0.9
1787140059,kamailio,96976,0.0,0.7
1787140059,kamailio,96977,0.0,0.3
1787140059,kamailio,96978,0.0,0.3
1787140059,kamailio,96979,0.0,0.6
1787140059,kamailio,96980,0.0,0.4
1787140061,conversation,1318,0.0,44.5
1787140061,conversation,13782,0.0,1153.1
1787140061,freeswitch,27385,1.9,14.6
1787140061,gateway,33999,8.0,26.0
1787140061,kamailio,96972,0.0,10.5
1787140061,kamailio,96974,0.0,2.5
1787140061,kamailio,96975,0.0,0.9
1787140061,kamailio,96976,0.0,0.7
1787140061,kamailio,96977,0.0,0.3
1787140061,kamailio,96978,0.0,0.3
1787140061,kamailio,96979,0.0,0.6
1787140061,kamailio,96980,0.0,0.4
