timestamp,process,pid,cpu_pct,rss_mb
1787138329,kamailio,96975,0.0,1.5
1787138329,kamailio,96976,0.0,0.7
1787138329,kamailio,96977,0.0,0.3
1787138329,kamailio,96978,0.0,0.3
1787138329,kamailio,96979,0.0,0.8
1787138329,kamailio,96980,0.0,0.4
1787138331,conversation,1318,0.0,1001.8
1787138331,conversation,13782,0.0,52.0
1787138331,freeswitch,27385,1.9,20.5
1787138331,gateway,33999,9.7,39.7
1787138331,kamailio,96972,0.0,13.9
1787138331,kamailio,96974,0.0,3.6
1787138331,kamailio,96975,0.0,1.5
1787138331,kamailio,96976,0.0,0.7
1787138331,kamailio,96977,0.0,0.3
1787138331,kamailio,96978,0.0,0.3
1787138331,kamailio,96979,0.0,0.8
1787138331,kamailio,96980,0.0,0.4
1787138333,conversation,1318,0.2,1001.8
1787138333,conversation,13782,0.2,52.0
1787138333,freeswitch,27385,2.1,20.5
1787138333,gateway,33999,8.3,39.7
1787138333,kamailio,96972,0.0,13.9
1787138333,kamailio,96974,0.0,3.6
1787138333,kamailio,96975,0.0,1.5
1787138333,kamailio,96976,0.0,0.7
1787138333,kamailio,96977,0.0,0.3
1787138333,kamailio,96978,0.0,0.3
1787138333,kamailio,96979,0.0,0.8
1787138333,kamailio,96980,0.0,0.4
1787138335,conversation,1318,0.0,1001.8
1787138335,conversation,13782,0.0,52.0
1787138335,freeswitch,27385,2.5,20.5
1787138335,gateway,33999,8.6,39.7
1787138335,kamailio,96972,0.0,13.9
1787138335,kamailio,96974,0.0,3.6
1787138335,kamailio,96975,0.0,1.5
1787138335,kamailio,96976,0.0,0.7
1787138335,kamailio,96977,0.0,0.3
1787138335,kamailio,96978,0.0,0.3
1787138335,kamailio,96979,0.0,0.8
1787138335,kamailio,96980,0.0,0.4
1787138337,conversation,1318,0.0,1001.8
1787138337,conversation,13782,0.0,52.0
1787138337,freeswitch,27385,2.2,20.5
1787138337,gateway,33999,9.4,39.7
1787138337,kamailio,96972,0.0,13.9
1787138337,kamailio,96974,0.0,3.6
1787138337,kamailio,96975,0.0,1.5
1787138337,kamailio,96976,0.0,0.7
1787138337,kamailio,96977,0.0,0.3
1787138337,kamailio,96978,0.0,0.3
1787138337,kamailio,96979,0.0,0.8
1787138337,kamailio,96980,0.0,0.4
1787138339,conversation,1318,0.0,1001.8
1787138339,conversation,13782,0.0,52.0
1787138339,freeswitch,27385,2.1,20.5
1787138339,gateway,33999,9.7,39.7
1787138339,kamailio,96972,0.0,13.9
1787138339,kamailio,96974,0.0,3.6
1787138339,kamailio,96975,0.0,1.5
1787138339,kamailio,96976,0.0,0.7
1787138339,kamailio,96977,0.0,0.3
1787138339,kamailio,96978,0.0,0.3
1787138339,kamailio,96979,0.0,0.8
1787138339,kamailio,96980,0.0,0.4
1787138341,conversation,1318,0.0,1001.8
1787138341,conversation,13782,0.0,52.0
1787138341,freeswitch,27385,1.8,20.5
1787138341,gateway,33999,9.4,39.7
1787138341,kamailio,96972,0.0,13.9
1787138341,kamailio,96974,0.0,3.6
1787138341,kamailio,96975,0.0,1.5
1787138341,kamailio,96976,0.0,0.7
1787138341,kamailio,96977,0.0,0.3
1787138341,kamailio,96978,0.0,0.3
1787138341,kamailio,96979,0.0,0.8
1787138341,kamailio,96980,0.0,0.4
