timestamp,process,pid,cpu_pct,rss_mb
1787142519,kamailio,96979,0.0,0.8
1787142519,kamailio,96980,0.0,0.4
1787142521,conversation,1318,182.9,1401.2
1787142521,conversation,13782,210.2,1574.6
1787142521,freeswitch,27385,4.7,17.3
1787142521,gateway,36083,11.4,25.7
1787142521,kamailio,96972,0.0,11.3
1787142521,kamailio,96974,0.0,3.2
1787142521,kamailio,96975,0.0,0.9
1787142521,kamailio,96976,0.0,0.7
1787142521,kamailio,96977,0.0,0.3
1787142521,kamailio,96978,0.0,0.3
1787142521,kamailio,96979,0.0,0.6
1787142521,kamailio,96980,0.0,0.4
1787142523,conversation,1318,241.4,1774.3
1787142523,conversation,13782,2.4,1472.8
1787142523,freeswitch,27385,3.4,17.2
1787142523,gateway,36083,6.3,24.7
1787142523,kamailio,96972,0.0,12.4
1787142523,kamailio,96974,0.0,3.2
1787142523,kamailio,96975,0.0,1.1
1787142523,kamailio,96976,0.0,0.7
1787142523,kamailio,96977,0.0,0.3
1787142523,kamailio,96978,0.0,0.3
1787142523,kamailio,96979,0.0,0.6
1787142523,kamailio,96980,0.0,0.4
1787142525,conversation,1318,0.0,1440.2
1787142525,conversation,13782,0.0,584.0
1787142525,freeswitch,27385,4.4,14.4
1787142525,gateway,36083,4.3,23.5
1787142525,kamailio,96972,0.0,11.5
1787142525,kamailio,96974,0.0,2.4
1787142525,kamailio,96975,0.0,1.0
1787142525,kamailio,96976,0.0,0.7
1787142525,kamailio,96977,0.0,0.3
1787142525,kamailio,96978,0.0,0.3
1787142525,kamailio,96979,0.0,0.6
1787142525,kamailio,96980,0.0,0.4
1787142527,conversation,1318,0.0,1440.2
1787142527,conversation,13782,0.0,584.8
1787142527,freeswitch,27385,6.2,14.7
1787142527,gateway,36083,6.2,23.8
1787142527,kamailio,96972,0.0,11.5
1787142527,kamailio,96974,0.0,2.4
1787142527,kamailio,96975,0.0,1.0
1787142527,kamailio,96976,0.0,0.7
1787142527,kamailio,96977,0.0,0.3
1787142527,kamailio,96978,0.0,0.3
1787142527,kamailio,96979,0.0,0.6
1787142527,kamailio,96980,0.0,0.4
1787142529,conversation,1318,0.0,1440.5
1787142529,conversation,13782,0.0,424.6
1787142529,freeswitch,27385,6.1,14.9
1787142529,gateway,36083,5.0,24.0
1787142529,kamailio,96972,0.0,11.5
1787142529,kamailio,96974,0.0,2.4
1787142529,kamailio,96975,0.0,1.0
1787142529,kamailio,96976,0.0,0.7
1787142529,kamailio,96977,0.0,0.3
1787142529,kamailio,96978,0.0,0.3
1787142529,kamailio,96979,0.0,0.6
1787142529,kamailio,96980,0.0,0.4
1787142531,conversation,1318,0.0,1441.1
1787142531,conversation,13782,0.0,424.6
1787142531,freeswitch,27385,5.6,14.9
1787142531,gateway,36083,4.9,24.1
1787142531,kamailio,96972,0.0,11.5
1787142531,kamailio,96974,0.0,2.4
1787142531,kamailio,96975,0.0,1.0
1787142531,kamailio,96976,0.0,0.7
1787142531,kamailio,96977,0.0,0.3
1787142531,kamailio,96978,0.0,0.3
1787142531,kamailio,96979,0.0,0.6
1787142531,kamailio,96980,0.0,0.4
1787142533,conversation,1318,0.0,1441.2
1787142533,conversation,13782,0.0,424.7
1787142533,freeswitch,27385,5.6,16.0
1787142533,gateway,36083,4.3,24.3
1787142533,kamailio,96972,0.0,11.7
1787142533,kamailio,96974,0.0,2.4
1787142533,kamailio,96975,0.0,1.0
1787142533,kamailio,96976,0.0,0.7
1787142533,kamailio,96977,0.0,0.3
1787142533,kamailio,96978,0.0,0.3
1787142533,kamailio,96979,0.0,0.6
1787142533,kamailio,96980,0.0,0.4
1787142535,conversation,1318,0.0,661.3
1787142535,conversation,13782,0.0,123.2
1787142535,freeswitch,27385,5.7,16.0
1787142535,gateway,36083,5.1,24.4
1787142535,kamailio,96972,0.0,11.7
1787142535,kamailio,96974,0.0,2.4
1787142535,kamailio,96975,0.0,1.0
1787142535,kamailio,96976,0.0,0.7
1787142535,kamailio,96977,0.0,0.3
1787142535,kamailio,96978,0.0,0.3
1787142535,kamailio,96979,0.0,0.6
1787142535,kamailio,96980,0.0,0.4
1787142537,conversation,1318,2.2,360.9
1787142537,conversation,13782,0.0,124.8
1787142537,freeswitch,27385,5.6,17.1
1787142537,gateway,36083,5.2,24.7
1787142537,kamailio,96972,0.0,12.3
1787142537,kamailio,96974,0.0,3.3
1787142537,kamailio,96975,0.0,1.0
1787142537,kamailio,96976,0.0,0.7
1787142537,kamailio,96977,0.0,0.3
1787142537,kamailio,96978,0.0,0.3
1787142537,kamailio,96979,0.0,0.6
1787142537,kamailio,96980,0.0,0.4
1787142539,conversation,1318,0.0,361.0
1787142539,conversation,13782,0.0,124.8
1787142539,freeswitch,27385,5.0,17.1
1787142539,gateway,36083,4.7,24.7
1787142539,kamailio,96972,0.0,12.3
1787142539,kamailio,96974,0.0,3.3
1787142539,kamailio,96975,0.0,1.0
1787142539,kamailio,96976,0.0,0.7
1787142539,kamailio,96977,0.0,0.3
1787142539,kamailio,96978,0.0,0.3
1787142539,kamailio,96979,0.0,0.6
1787142539,kamailio,96980,0.0,0.4
1787142541,conversation,1318,0.0,362.8
1787142541,conversation,13782,0.0,124.8
1787142541,freeswitch,27385,5.3,17.1
1787142541,gateway,36083,5.1,24.8
1787142541,kamailio,96972,0.0,12.3
1787142541,kamailio,96974,0.0,3.3
1787142541,kamailio,96975,0.0,1.0
1787142541,kamailio,96976,0.0,0.7
1787142541,kamailio,96977,0.0,0.3
1787142541,kamailio,96978,0.0,0.3
1787142541,kamailio,96979,0.0,0.8
1787142541,kamailio,96980,0.0,0.4
1787142543,conversation,1318,0.0,362.8
1787142543,conversation,13782,0.0,124.8
1787142543,freeswitch,27385,4.1,17.1
1787142543,gateway,36083,3.7,24.8
1787142543,kamailio,96972,0.0,12.3
1787142543,kamailio,96974,0.0,3.3
1787142543,kamailio,96975,0.0,1.1
1787142543,kamailio,96976,0.0,0.7
1787142543,kamailio,96977,0.0,0.3
1787142543,kamailio,96978,0.0,0.3
1787142543,kamailio,96979,0.0,0.8
1787142543,kamailio,96980,0.0,0.4
1787142545,conversation,1318,0.0,362.8
1787142545,conversation,13782,0.0,124.8
1787142545,freeswitch,27385,4.5,17.1
1787142545,gateway,36083,3.9,24.8
1787142545,kamailio,96972,0.0,12.3
1787142545,kamailio,96974,0.0,3.3
1787142545,kamailio,96975,0.0,1.1
1787142545,kamailio,96976,0.0,0.7
1787142545,kamailio,96977,0.0,0.3
1787142545,kamailio,96978,0.0,0.3
1787142545,kamailio,96979,0.0,0.8
1787142545,kamailio,96980,0.0,0.4
1787142547,conversation,1318,0.0,362.8
1787142547,conversation,13782,0.0,124.8
1787142547,freeswitch,27385,5.2,17.2
1787142547,gateway,36083,3.8,24.8
1787142547,kamailio,96972,0.0,12.3
1787142547,kamailio,96974,0.0,3.3
1787142547,kamailio,96975,0.0,1.1
1787142547,kamailio,96976,0.0,0.7
1787142547,kamailio,96977,0.0,0.3
1787142547,kamailio,96978,0.0,0.3
1787142547,kamailio,96979,0.0,0.8
1787142547,kamailio,96980,0.0,0.4
1787142550,conversation,1318,0.0,362.8
1787142550,conversation,13782,0.0,124.9
1787142550,freeswitch,27385,4.2,17.8
1787142550,gateway,36083,4.9,24.8
1787142550,kamailio,96972,0.0,12.3
1787142550,kamailio,96974,0.0,3.3
1787142550,kamailio,96975,0.0,1.1
1787142550,kamailio,96976,0.0,0.7
1787142550,kamailio,96977,0.0,0.3
1787142550,kamailio,96978,0.0,0.3
1787142550,kamailio,96979,0.0,0.8
1787142550,kamailio,96980,0.0,0.4
1787142552,conversation,1318,0.0,362.8
1787142552,conversation,13782,0.0,124.9
1787142552,freeswitch,27385,3.5,17.8
1787142552,gateway,36083,4.1,24.8
1787142552,kamailio,96972,0.0,12.3
1787142552,kamailio,96974,0.0,3.3
1787142552,kamailio,96975,0.0,1.1
1787142552,kamailio,96976,0.0,0.7
1787142552,kamailio,96977,0.0,0.3
1787142552,kamailio,96978,0.0,0.3
1787142552,kamailio,96979,0.0,0.8
1787142552,kamailio,96980,0.0,0.4
1787142554,conversation,1318,0.0,362.9
1787142554,conversation,13782,0.1,126.4
1787142554,freeswitch,27385,3.8,18.6
1787142554,gateway,36083,6.6,25.5
1787142554,kamailio,96972,0.0,13.0
1787142554,kamailio,96974,0.0,3.3
1787142554,kamailio,96975,0.0,1.1
1787142554,kamailio,96976,0.0,0.7
1787142554,kamailio,96977,0.0,0.3
1787142554,kamailio,96978,0.0,0.3
1787142554,kamailio,96979,0.0,0.8
1787142554,kamailio,96980,0.0,0.4
1787142556,conversation,1318,166.7,947.5
1787142556,conversation,13782,19.0,856.1
1787142556,freeswitch,27385,3.3,19.2
1787142556,gateway,36083,4.7,27.8
1787142556,kamailio,96972,0.0,12.8
1787142556,kamailio,96974,0.0,3.3
1787142556,kamailio,96975,0.0,1.0
1787142556,kamailio,96976,0.0,0.6
1787142556,kamailio,96977,0.0,0.3
1787142556,kamailio,96978,0.0,0.3
1787142556,kamailio,96979,0.0,0.8
1787142556,kamailio,96980,0.0,0.4
1787142558,conversation,1318,0.0,964.0
1787142558,conversation,13782,6.0,1037.4
1787142558,freeswitch,27385,6.9,19.8
1787142558,gateway,36083,6.6,29.5
1787142558,kamailio,96972,0.0,12.9
1787142558,kamailio,96974,0.0,3.4
1787142558,kamailio,96975,0.0,1.0
1787142558,kamailio,96976,0.0,0.6
1787142558,kamailio,96977,0.0,0.3
1787142558,kamailio,96978,0.0,0.3
1787142558,kamailio,96979,0.0,0.8
1787142558,kamailio,96980,0.0,0.4
1787142560,conversation,1318,0.0,958.8
1787142560,conversation,13782,0.0,1037.3
1787142560,freeswitch,27385,6.4,19.4
1787142560,gateway,36083,5.7,28.4
1787142560,kamailio,96972,0.0,12.9
1787142560,kamailio,96974,0.0,3.4
1787142560,kamailio,96975,0.0,1.2
1787142560,kamailio,96976,0.0,0.6
1787142560,kamailio,96977,0.0,0.3
1787142560,kamailio,96978,0.0,0.3
1787142560,kamailio,96979,0.0,0.8
1787142560,kamailio,96980,0.0,0.4
1787142562,conversation,1318,0.0,958.8
1787142562,conversation,13782,0.2,1037.7
1787142562,freeswitch,27385,5.7,19.4
1787142562,gateway,36083,4.7,28.5
1787142562,kamailio,96972,0.0,12.9
1787142562,kamailio,96974,0.0,3.4
1787142562,kamailio,96975,0.0,1.4
1787142562,kamailio,96976,0.0,0.7
1787142562,kamailio,96977,0.0,0.3
1787142562,kamailio,96978,0.0,0.3
1787142562,kamailio,96979,0.0,0.8
1787142562,kamailio,96980,0.0,0.4
1787142564,conversation,1318,0.4,953.1
1787142564,conversation,13782,0.6,1037.8
1787142564,freeswitch,27385,4.5,19.4
1787142564,gateway,36083,5.5,28.5
1787142564,kamailio,96972,0.0,12.9
1787142564,kamailio,96974,0.0,3.4
1787142564,kamailio,96975,0.0,1.4
1787142564,kamailio,96976,0.0,0.7
1787142564,kamailio,96977,0.0,0.3
1787142564,kamailio,96978,0.0,0.3
1787142564,kamailio,96979,0.0,0.8
1787142564,kamailio,96980,0.0,0.4
1787142566,conversation,1318,0.4,946.9
1787142566,conversation,13782,0.6,1030.5
1787142566,freeswitch,27385,5.2,19.4
1787142566,gateway,36083,5.4,27.9
1787142566,kamailio,96972,0.0,12.9
1787142566,kamailio,96974,0.0,3.3
1787142566,kamailio,96975,0.0,1.4
1787142566,kamailio,96976,0.0,0.7
1787142566,kamailio,96977,0.0,0.3
1787142566,kamailio,96978,0.0,0.3
1787142566,kamailio,96979,0.0,0.7
1787142566,kamailio,96980,0.0,0.4
1787142568,conversation,1318,0.4,947.2
1787142568,conversation,13782,0.7,1023.6
1787142568,freeswitch,27385,5.4,19.4
1787142568,gateway,36083,5.5,27.8
1787142568,kamailio,96972,0.0,12.9
1787142568,kamailio,96974,0.0,3.3
1787142568,kamailio,96975,0.0,1.4
1787142568,kamailio,96976,0.0,0.7
1787142568,kamailio,96977,0.0,0.3
1787142568,kamailio,96978,0.0,0.3
1787142568,kamailio,96979,0.0,0.7
1787142568,kamailio,96980,0.0,0.4
1787142570,conversation,1318,0.4,947.0
1787142570,conversation,13782,0.6,715.1
1787142570,freeswitch,27385,5.2,18.1
1787142570,gateway,36083,5.1,25.1
1787142570,kamailio,96972,0.0,12.3
1787142570,kamailio,96974,0.0,3.2
1787142570,kamailio,96975,0.0,1.2
1787142570,kamailio,96976,0.0,0.7
1787142570,kamailio,96977,0.0,0.3
1787142570,kamailio,96978,0.0,0.3
1787142570,kamailio,96979,0.0,0.7
1787142570,kamailio,96980,0.0,0.4
1787142572,conversation,1318,0.6,946.8
1787142572,conversation,13782,406.8,1099.2
1787142572,freeswitch,27385,1.8,18.1
1787142572,gateway,36083,6.7,25.1
1787142572,kamailio,96972,0.0,12.3
1787142572,kamailio,96974,0.0,3.2
1787142572,kamailio,96975,0.0,1.2
1787142572,kamailio,96976,0.0,0.7
1787142572,kamailio,96977,0.0,0.3
1787142572,kamailio,96978,0.0,0.3
1787142572,kamailio,96979,0.0,0.7
1787142572,kamailio,96980,0.0,0.4
1787142574,conversation,1318,262.0,878.6
1787142574,conversation,13782,438.6,1466.0
1787142574,freeswitch,27385,3.0,18.2
1787142574,gateway,36083,11.5,23.2
1787142574,kamailio,96972,0.0,11.5
1787142574,kamailio,96974,0.0,3.2
1787142574,kamailio,96975,0.0,1.2
1787142574,kamailio,96976,0.0,0.7
1787142574,kamailio,96977,0.0,0.3
1787142574,kamailio,96978,0.0,0.3
1787142574,kamailio,96979,0.0,0.6
1787142574,kamailio,96980,0.0,0.4
1787142576,conversation,1318,80.0,753.0
1787142576,conversation,13782,476.0,1680.9
1787142576,freeswitch,27385,3.7,18.4
1787142576,gateway,36083,9.3,23.3
1787142576,kamailio,96972,0.0,12.6
1787142576,kamailio,96974,0.0,3.1
1787142576,kamailio,96975,0.0,1.0
1787142576,kamailio,96976,0.0,0.6
1787142576,kamailio,96977,0.0,0.3
1787142576,kamailio,96978,0.0,0.3
1787142576,kamailio,96979,0.0,0.6
1787142576,kamailio,96980,0.0,0.4
1787142578,conversation,1318,186.4,1203.1
1787142578,conversation,13782,206.9,1347.2
1787142578,freeswitch,27385,5.1,16.5
1787142578,gateway,36083,11.8,21.2
1787142578,kamailio,96972,0.0,8.0
1787142578,kamailio,96974,0.0,2.2
1787142578,kamailio,96975,0.0,0.7
1787142578,kamailio,96976,0.0,0.5
1787142578,kamailio,96977,0.0,0.3
1787142578,kamailio,96978,0.0,0.3
1787142578,kamailio,96979,0.0,0.6
1787142578,kamailio,96980,0.0,0.3
1787142580,conversation,1318,171.2,1257.2
1787142580,conversation,13782,212.7,1290.2
1787142580,freeswitch,27385,5.2,15.3
1787142580,gateway,36083,11.2,22.1
1787142580,kamailio,96972,0.0,7.2
1787142580,kamailio,96974,0.0,1.4
1787142580,kamailio,96975,0.0,0.7
1787142580,kamailio,96976,0.0,0.5
1787142580,kamailio,96977,0.0,0.3
1787142580,kamailio,96978,0.0,0.3
1787142580,kamailio,96979,0.0,0.5
1787142580,kamailio,96980,0.0,0.3
1787142582,conversation,1318,3.9,1054.0
1787142582,conversation,13782,241.0,1196.1
1787142582,freeswitch,27385,3.2,14.7
1787142582,gateway,36083,6.1,22.5
1787142582,kamailio,96972,0.0,7.2
1787142582,kamailio,96974,0.0,1.4
1787142582,kamailio,96975,0.0,1.0
1787142582,kamailio,96976,0.0,0.7
1787142582,kamailio,96977,0.0,0.3
1787142582,kamailio,96978,0.0,0.3
1787142582,kamailio,96979,0.0,0.5
1787142582,kamailio,96980,0.0,0.3
1787142584,conversation,1318,0.0,1020.7
1787142584,conversation,13782,11.8,1418.9
1787142584,freeswitch,27385,3.5,14.7
1787142584,gateway,36083,4.6,23.2
1787142584,kamailio,96972,0.0,7.2
1787142584,kamailio,96974,0.0,1.4
1787142584,kamailio,96975,0.0,1.0
1787142584,kamailio,96976,0.0,0.7
1787142584,kamailio,96977,0.0,0.3
1787142584,kamailio,96978,0.0,0.3
1787142584,kamailio,96979,0.0,0.5
1787142584,kamailio,96980,0.0,0.3
1787142587,conversation,1318,0.0,277.1
1787142587,conversation,13782,0.0,313.5
1787142587,freeswitch,27385,4.5,14.1
1787142587,gateway,36083,3.4,22.2
1787142587,kamailio,96972,0.0,7.1
1787142587,kamailio,96974,0.0,1.4
1787142587,kamailio,96975,0.0,1.0
1787142587,kamailio,96976,0.0,0.7
1787142587,kamailio,96977,0.0,0.3
1787142587,kamailio,96978,0.0,0.3
1787142587,kamailio,96979,0.0,0.4
1787142587,kamailio,96980,0.0,0.4
1787142589,conversation,1318,0.0,277.4
1787142589,conversation,13782,0.0,314.0
1787142589,freeswitch,27385,3.7,14.5
1787142589,gateway,36083,3.4,22.4
1787142589,kamailio,96972,0.0,7.1
1787142589,kamailio,96974,0.0,1.4
1787142589,kamailio,96975,0.0,1.0
1787142589,kamailio,96976,0.0,0.7
1787142589,kamailio,96977,0.0,0.3
1787142589,kamailio,96978,0.0,0.3
1787142589,kamailio,96979,0.0,0.4
1787142589,kamailio,96980,0.0,0.4
1787142591,conversation,1318,0.0,278.1
1787142591,conversation,13782,0.0,314.0
1787142591,freeswitch,27385,3.0,14.5
1787142591,gateway,36083,2.9,22.6
1787142591,kamailio,96972,0.0,7.1
1787142591,kamailio,96974,0.0,1.4
1787142591,kamailio,96975,0.0,1.0
1787142591,kamailio,96976,0.0,0.7
1787142591,kamailio,96977,0.0,0.3
1787142591,kamailio,96978,0.0,0.3
1787142591,kamailio,96979,0.0,0.4
1787142591,kamailio,96980,0.0,0.4
1787142593,conversation,1318,0.0,278.2
1787142593,conversation,13782,0.0,314.1
1787142593,freeswitch,27385,3.9,15.4
1787142593,gateway,36083,11.6,22.8
1787142593,kamailio,96972,0.1,7.4
1787142593,kamailio,96974,0.0,1.4
1787142593,kamailio,96975,0.0,1.0
1787142593,kamailio,96976,0.0,0.7
1787142593,kamailio,96977,0.0,0.3
1787142593,kamailio,96978,0.0,0.3
1787142593,kamailio,96979,0.0,0.4
1787142593,kamailio,96980,0.0,0.4
1787142595,conversation,1318,0.0,278.2
1787142595,conversation,13782,0.0,314.1
1787142595,freeswitch,27385,4.2,15.8
1787142595,gateway,36083,8.4,22.9
1787142595,kamailio,96972,0.0,7.4
1787142595,kamailio,96974,0.0,1.4
1787142595,kamailio,96975,0.0,1.0
1787142595,kamailio,96976,0.0,0.7
1787142595,kamailio,96977,0.0,0.3
1787142595,kamailio,96978,0.0,0.3
1787142595,kamailio,96979,0.0,0.4
1787142595,kamailio,96980,0.0,0.4
1787142597,conversation,1318,0.1,279.6
1787142597,conversation,13782,0.0,314.9
1787142597,freeswitch,27385,4.0,16.9
1787142597,gateway,36083,9.0,23.1
1787142597,kamailio,96972,0.4,9.5
1787142597,kamailio,96974,0.3,2.8
1787142597,kamailio,96975,0.0,1.0
1787142597,kamailio,96976,0.0,0.7
1787142597,kamailio,96977,0.0,0.3
1787142597,kamailio,96978,0.0,0.3
1787142597,kamailio,96979,0.0,0.4
1787142597,kamailio,96980,0.0,0.4
1787142599,conversation,1318,0.0,280.0
1787142599,conversation,13782,0.0,315.0
1787142599,freeswitch,27385,5.2,16.9
1787142599,gateway,36083,8.5,23.2
1787142599,kamailio,96972,0.0,9.5
1787142599,kamailio,96974,0.0,2.8
1787142599,kamailio,96975,0.0,1.0
1787142599,kamailio,96976,0.0,0.7
1787142599,kamailio,96977,0.0,0.3
1787142599,kamailio,96978,0.0,0.3
1787142599,kamailio,96979,0.0,0.4
1787142599,kamailio,96980,0.0,0.4
1787142601,conversation,1318,0.0,280.0
1787142601,conversation,13782,0.0,315.0
1787142601,freeswitch,27385,3.2,16.9
1787142601,gateway,36083,9.7,23.2
1787142601,kamailio,96972,0.0,9.5
1787142601,kamailio,96974,0.0,2.8
1787142601,kamailio,96975,0.0,1.0
1787142601,kamailio,96976,0.0,0.7
1787142601,kamailio,96977,0.0,0.3
1787142601,kamailio,96978,0.0,0.3
1787142601,kamailio,96979,0.0,0.8
1787142601,kamailio,96980,0.0,0.4
1787142603,conversation,1318,0.1,280.0
1787142603,conversation,13782,0.1,315.0
1787142603,freeswitch,27385,4.2,16.9
1787142603,gateway,36083,13.3,23.2
1787142603,kamailio,96972,0.0,9.5
1787142603,kamailio,96974,0.0,2.8
1787142603,kamailio,96975,0.0,1.0
1787142603,kamailio,96976,0.0,0.7
1787142603,kamailio,96977,0.0,0.3
1787142603,kamailio,96978,0.0,0.3
1787142603,kamailio,96979,0.0,0.8
1787142603,kamailio,96980,0.0,0.4
1787142605,conversation,1318,0.0,280.0
1787142605,conversation,13782,0.0,315.0
1787142605,freeswitch,27385,4.1,17.0
1787142605,gateway,36083,5.9,23.2
1787142605,kamailio,96972,0.0,9.5
1787142605,kamailio,96974,0.0,2.8
1787142605,kamailio,96975,0.0,1.0
